review_status,score,paper_id,pmcid,pmid,doi,title,publication_date,journal,authors,has_xml,has_pdf,query_name,query_string,location_terms,pollutant_terms,health_terms,abstract_snippet,review_notes
review,4,europe_pmc_PMC12976265,PMC12976265,41680275,10.1038/s41598-026-39232-w,"Ensemble learning for air quality index prediction: integrating gradient boosting, XGBoost, and stacking with SHAP-based interpretability.",2026-02-12,,Singh S; Kumar M; Sengar V; Kumar A; Abhishek K; Shafeeq BMA,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"aqi, air quality index, pm2.5, pm10, air pollution",health,The increasing challenge of air pollution in cities requires smart methods to make proper predictions and manage the problem. Although machine learning and deep learning models have contributed greatl...,
review,3,europe_pmc_41772316,,41772316,10.1007/s10661-026-15121-7,A cluster-aware synthetic resampling and machine learning framework for multi-class Air Quality Index classification.,2026-03-03,,Ravindiran G; Karthick K; Sivarethinamohan S; Rajamanickam S; Shyamala G; Datta D; Christo MS,False,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"aqi, air quality index",health,"The Air Quality Index (AQI) is a widely used indicator for assessing ambient pollution levels and associated health risks. However, AQI classification using data-driven approaches is often challenged ...",
review,3,europe_pmc_PMC12526560,PMC12526560,41094865,10.3390/s25196044,A Comprehensive Review of Data-Driven Techniques for Air Pollution Concentration Forecasting.,2025-10-01,,Bernacki J; Scherer R,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"particulate matter, air pollution, ozone","respiratory, health, public health","Air quality is crucial for public health and the environment, which makes it important to both monitor and forecast the level of pollution. Polluted air, containing harmful substances such as particul...",
review,3,europe_pmc_PMC12586577,PMC12586577,41188403,10.1038/s41598-025-22474-5,"Accurate AQI forecasting in a high-altitude city using a simulated CVOCA-BiLSTM hybrid model: a case study of Lhasa, Tibet.",2025-11-04,,Xiao F; Cui X; Jiang G; Bu D; Zhang Q,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"aqi, air quality index",,"Forecasting of the Air Quality Index (AQI) in high-altitude cities is significantly challenged by nonlinear temporal dynamics, particularly due to complex interactions between atmospheric physics and ...",
review,3,europe_pmc_PMC13002242,PMC13002242,41555618,10.4274/thoracrespract.2025.2025-7-3,"Air Pollution, COVID-19-related Air-quality Changes, and Premature Mortality in Türkiye (2019-2023).",2026-01-20,,Han Yekdeş D; Yekdeş AC,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"particulate matter, air pollution","exposure, mortality, respiratory, health, public health","<h4>Objective</h4>Long-term exposure to fine particulate matter (PM<sub>2.5</sub>) contributes to about 8 million premature deaths worldwide annually. In Türkiye, few studies have examined long-term h...",
review,3,europe_pmc_PMC13132106,PMC13132106,42077251,10.21315/mjms-08-2025-s02,Climate Cognition Crisis: Urgent Call to Address Air Pollution and Extreme Heat Impacts in Learning Environments of Children in South and Southeast Asia.,2025-10-31,,Sahni PS; Dewan S; Sachdeva M; Ranathunga N; Fadhullah W; Abdullah JM; Roy T; Pal B; Baloch S; Adhikari B; Ikiz B; Mishra J,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,air pollution,"health, public health","The climate crisis combined with air pollution is increasingly disrupting the foundational conditions for healthy cognitive development and learning, particularly among children in vulnerable regions....",
review,3,europe_pmc_PMC13175368,PMC13175368,42133592,10.1371/journal.pone.0349025,Precision public health: A natural experiment on chronic high-contrast PM2.5 exposure and pulmonary function among older adults.,2026-05-14,,Krismanuel H; Tjhin P,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"pm2.5, particulate matter","exposure, respiratory, health, public health","<h4>Background</h4>While fine particulate matter (PM2.5) is a respiratory hazard, most studies lack the temporal depth to distinguish chronic from acute effects, particularly among vulnerable older ad...",
review,3,europe_pmc_PMC13187486,PMC13187486,41927618,10.1038/s41598-026-40726-w,A hybrid bio-inspired model for predicting urban air pollution using deep learning.,2026-04-02,,Chaudhary D; Vats P; Vats S; Yadav SL; Sharma A,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,"air quality index, particulate matter, air pollution, ozone, carbon monoxide","health, public health","Accurate prediction of urban air quality is vital for protecting public health and the environment. The current challenges in air quality prediction models include noisy data, missing data, interactio...",
review,3,europe_pmc_PMC13203479,PMC13203479,42193248,10.3390/antiox15050627,"Mega-Events, Air Pollution and Health Outcomes: A Systematic Review.",2026-05-14,,El Khattaby H; Panizzolo M; Ghelli F; El Sherbiny S; Bellisario V; Colombi N; Bono R; Squillacioti G,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,air pollution,"mortality, morbidity, respiratory, cardiovascular, health, public health",Air pollution represents a public health threat; it is co-responsible for millions of premature deaths annually and economic losses. Mega-events create abrupt changes in air pollution providing quasi-...,
review,3,europe_pmc_PMC13250701,PMC13250701,42281775,10.1029/2025gh001359,Differential Health Impacts of Short-Term Particulate Matter Exposure in Arid and Semi-Arid Regions: A Scoping Review.,2026-06-10,,Norris E; Bailey J; Ma Y; Goswami A; Aarons S; Benmarhnia T,True,False,aqi_india_pilot,"(""air quality monitoring"" OR ""air quality index"" OR AQI) AND (PM2.5 OR PM10 OR ""particulate matter"") AND (India) AND (monitoring OR measurement OR data OR sensors)",,particulate matter,"exposure, mortality, morbidity, respiratory, cardiovascular, health, public health",Particulate matter (PM) exposure is a leading risk factor for cardiovascular and respiratory morbidity and mortality across the world. While arid and semi-arid regions account for more than 40% of ter...,
